label,problem
tỉ lệ phần trăm,  lớp học có 65 học sinh trong đó có 26 học sinh nữ tìm tỉ lệ phần trăm học sinh nữ so với tổng số học sinh
tỉ lệ phần trăm,  cửa hàng bán được 1100 sản phẩm trong đó có 275 sản phẩm là đồ điện tử tìm tỉ lệ phần trăm của đồ điện tử so với tổng số sản phẩm bán ra
tỉ lệ phần trăm,  vườn trái cây có 500 cây trong đó có 125 cây đang ra quả tìm tỉ lệ phần trăm của số cây ra quả so với tổng số cây
tỉ lệ phần trăm,  chiếc tủ lạnh có giá bán ban đầu là 18 triệu đồng  được giảm giá 10 tìm giá bán mới của chiếc tủ lạnh
tỉ lệ phần trăm,  cửa hàng có 2200 sản phẩm trong đó có 880 sản phẩm bị lỗi tìm tỉ lệ phần trăm của sản phẩm bị lỗi so với tổng số sản phẩm
tỉ lệ phần trăm,  công ty có 4000 nhân viên trong đó có 1600 nhân viên nam tìm tỉ lệ phần trăm của nhân viên nam so với tổng số nhân viên
tỉ lệ phần trăm,  vườn cây có 120 cây trong đó có 30 cây ăn quả số cây còn lại là cây bóng mát hãy tính tỉ lệ phần trăm của cây ăn quả so với tổng số cây trong vườn và số cây bóng mát so với tổng số cây
tỉ lệ phần trăm,  lớp học có 40 học sinh trong đó có 15 học sinh nam 25 học sinh nữ tìm tỉ lệ phần trăm của học sinh nam và học sinh nữ so với tổng số học sinh trong lớp
tỉ lệ phần trăm,  cửa hàng dự định bán 800 sản phẩm trong tháng này  thực tế chỉ bán được 680 sản phẩm a hỏi cửa hàng đã thực hiện được bao nhiêu phần trăm kế hoạch b cửa hàng đã không đạt kế hoạch bao nhiêu phần trăm
tỉ lệ phần trăm,  chiếc xe máy có giá 40 triệu đồng đã được giảm giá 8 sau khi giảm giá giá bán của chiếc xe máy là bao nhiêu và giá bán mới là bao nhiêu phần trăm so với giá ban đầu
tỉ lệ phần trăm,  người bỏ ra 50000 đồng tiền vốn để mua hàng sau khi bán hết số hàng người đó thu được 70000 đồng a tiền bán hàng bằng bao nhiêu phần trăm tiền vốn b người đó thu lãi bao nhiêu phần trăm
tỉ lệ phần trăm,  khu vườn có diện tích 2000 m² trong đó có 500 m² trồng rau và 1500 m² trồng hoa hãy tính tỉ lệ phần trăm diện tích trồng rau và diện tích trồng hoa so với tổng diện tích khu vườn
tỉ lệ phần trăm,  lớp học có 30 học sinh trong đó có 20 học sinh giỏi tìm tỉ lệ phần trăm học sinh giỏi so với tổng số học sinh trong lớp
tỉ lệ phần trăm,trong   cuộc thi có 200 thí sinh tham gia trong đó có 50 thí sinh đạt giải hãy tính tỉ lệ phần trăm số thí sinh đạt giải so với tổng số thí sinh tham gia
tỉ lệ phần trăm,  người gửi ngân hàng 100 triệu đồng lãi suất 7 mỗi năm sau   năm người đó nhận được bao nhiêu tiền lãi và tổng số tiền có được là bao nhiêu
tỉ lệ phần trăm,  chiếc áo có giá bán ban đầu là 300000 đồng  được giảm giá 20 sau khi giảm giá chiếc áo được bán với giá bao nhiêu và giá bán mới là bao nhiêu phần trăm so với giá ban đầu
tỉ lệ phần trăm,  lớp học có 40 học sinh trong đó có 10 học sinh giỏi 20 học sinh khá và 10 học sinh trung bình hãy tính tỉ lệ phần trăm của mỗi nhóm học sinh so với tổng số học sinh trong lớp
tỉ lệ phần trăm,  công ty có 500 nhân viên trong đó có 200 nhân viên nữ và 300 nhân viên nam hãy tính tỉ lệ phần trăm của nhân viên nam và nhân viên nữ so với tổng số nhân viên của công ty
tỉ lệ phần trăm,  cửa hàng có 1000 sản phẩm trong đó có 250 sản phẩm bị lỗi hãy tính tỉ lệ phần trăm của sản phẩm bị lỗi so với tổng số sản phẩm
tỉ lệ phần trăm,  người bỏ ra 80000 đồng để mua hàng sau khi bán hết số hàng người đó thu được 120000 đồng a hỏi tiền bán hàng bằng bao nhiêu phần trăm tiền vốn b người đó thu lãi bao nhiêu phần trăm
tỉ lệ phần trăm,  khu đất có diện tích 5000 m² trong đó có 2000 m² trồng cây ăn quả 3000 m² còn lại là đất trống hãy tính tỉ lệ phần trăm diện tích trồng cây ăn quả và đất trống so với tổng diện tích khu đất
tỉ lệ phần trăm,  chiếc điện thoại có giá bán ban đầu là 8000000 đồng  được giảm giá 15 sau khi giảm giá chiếc điện thoại được bán với giá bao nhiêu và giá bán mới là bao nhiêu phần trăm so với giá ban đầu
tỉ lệ phần trăm,  lớp học có 50 học sinh trong đó có 35 học sinh giỏi 10 học sinh khá và 5 học sinh trung bình hãy tính tỉ lệ phần trăm của mỗi nhóm học sinh so với tổng số học sinh trong lớp
tỉ lệ phần trăm,  cửa hàng đặt kế hoạch bán 1000 sản phẩm trong tháng này  thực tế chỉ bán được 850 sản phẩm a hỏi cửa hàng đã thực hiện được bao nhiêu phần trăm kế hoạch b cửa hàng đã không đạt kế hoạch bao nhiêu phần trăm
tỉ lệ phần trăm,  chiếc máy tính có giá bán ban đầu là 20000000 đồng  được giảm giá 10 sau khi giảm giá chiếc máy tính được bán với giá bao nhiêu và giá bán mới là bao nhiêu phần trăm so với giá ban đầu
tỉ lệ phần trăm,  công ty có 1000 nhân viên trong đó có 600 nhân viên nữ và 400 nhân viên nam hãy tính tỉ lệ phần trăm của nhân viên nam và nhân viên nữ so với tổng số nhân viên của công ty
tỉ lệ phần trăm,  cửa hàng có 1500 sản phẩm trong đó có 300 sản phẩm bị lỗi hãy tính tỉ lệ phần trăm của sản phẩm bị lỗi so với tổng số sản phẩm
tỉ lệ phần trăm,  người bỏ ra 150000 đồng để mua hàng sau khi bán hết số hàng người đó thu được 210000 đồng a hỏi tiền bán hàng bằng bao nhiêu phần trăm tiền vốn b người đó thu lãi bao nhiêu phần trăm
tỉ lệ phần trăm,  khu vườn có diện tích 3000 m² trong đó có 1000 m² trồng rau 2000 m² còn lại là trồng hoa hãy tính tỉ lệ phần trăm diện tích trồng rau và diện tích trồng hoa so với tổng diện tích khu vườn
tỉ lệ phần trăm,  chiếc xe đạp có giá bán ban đầu là 5000000 đồng  được giảm giá 20 sau khi giảm giá chiếc xe đạp được bán với giá bao nhiêu và giá bán mới là bao nhiêu phần trăm so với giá ban đầu
tỉ lệ phần trăm,  lớp học có 60 học sinh trong đó có 30 học sinh giỏi 20 học sinh khá và 10 học sinh trung bình hãy tính tỉ lệ phần trăm của mỗi nhóm học sinh so với tổng số học sinh trong lớp
tỉ lệ phần trăm,  cửa hàng đặt kế hoạch bán 2000 sản phẩm trong tháng này  thực tế chỉ bán được 1800 sản phẩm a hỏi cửa hàng đã thực hiện được bao nhiêu phần trăm kế hoạch b cửa hàng đã không đạt kế hoạch bao nhiêu phần trăm
tỉ lệ phần trăm,  chiếc tivi có giá bán ban đầu là 10000000 đồng  được giảm giá 25 sau khi giảm giá chiếc tivi được bán với giá bao nhiêu và giá bán mới là bao nhiêu phần trăm so với giá ban đầu
tỉ lệ phần trăm,  công ty có 1500 nhân viên trong đó có 800 nhân viên nữ và 700 nhân viên nam hãy tính tỉ lệ phần trăm của nhân viên nam và nhân viên nữ so với tổng số nhân viên của công ty
tỉ lệ phần trăm,  cửa hàng có 2000 sản phẩm trong đó có 500 sản phẩm bị lỗi hãy tính tỉ lệ phần trăm của sản phẩm bị lỗi so với tổng số sản phẩm
tỉ lệ phần trăm,  người bỏ ra 200000 đồng để mua hàng sau khi bán hết số hàng người đó thu được 280000 đồng a hỏi tiền bán hàng bằng bao nhiêu phần trăm tiền vốn b người đó thu lãi bao nhiêu phần trăm
tỉ lệ phần trăm,  khu đất có diện tích 7000 m² trong đó có 3000 m² trồng cây ăn quả và 4000 m² còn lại là đất trống hãy tính tỉ lệ phần trăm diện tích trồng cây ăn quả và đất trống so với tổng diện tích khu đất
tỉ lệ phần trăm,  chiếc máy giặt có giá bán ban đầu là 15000000 đồng  được giảm giá 20 sau khi giảm giá chiếc máy giặt được bán với giá bao nhiêu và giá bán mới là bao nhiêu phần trăm so với giá ban đầu
tỉ lệ phần trăm,  lớp học có 70 học sinh trong đó có 40 học sinh giỏi 20 học sinh khá và 10 học sinh trung bình hãy tính tỉ lệ phần trăm của mỗi nhóm học sinh so với tổng số học sinh trong lớp
tỉ lệ phần trăm,  cửa hàng đặt kế hoạch bán 3000 sản phẩm trong tháng này  thực tế chỉ bán được 2700 sản phẩm a hỏi cửa hàng đã thực hiện được bao nhiêu phần trăm kế hoạch b cửa hàng đã không đạt kế hoạch bao nhiêu phần trăm
tỉ lệ phần trăm,  chiếc điện thoại có giá bán ban đầu là 12000000 đồng  được giảm giá 15 sau khi giảm giá chiếc điện thoại được bán với giá bao nhiêu và giá bán mới là bao nhiêu phần trăm so với giá ban đầu
tỉ lệ phần trăm,  công ty có 2000 nhân viên trong đó có 1000 nhân viên nữ và 1000 nhân viên nam hãy tính tỉ lệ phần trăm của nhân viên nam và nhân viên nữ so với tổng số nhân viên của công ty
tỉ lệ phần trăm,  cửa hàng có 2500 sản phẩm trong đó có 600 sản phẩm bị lỗi hãy tính tỉ lệ phần trăm của sản phẩm bị lỗi so với tổng số sản phẩm
tỉ lệ phần trăm,  người bỏ ra 300000 đồng để mua hàng sau khi bán hết số hàng người đó thu được 420000 đồng a hỏi tiền bán hàng bằng bao nhiêu phần trăm tiền vốn b người đó thu lãi bao nhiêu phần trăm
tỉ lệ phần trăm,  khu vườn có diện tích 9000 m² trong đó có 4000 m² trồng rau 5000 m² còn lại là trồng hoa hãy tính tỉ lệ phần trăm diện tích trồng rau và diện tích trồng hoa so với tổng diện tích khu vườn
tỉ lệ phần trăm,  chiếc xe máy có giá bán ban đầu là 15000000 đồng  được giảm giá 20 sau khi giảm giá chiếc xe máy được bán với giá bao nhiêu và giá bán mới là bao nhiêu phần trăm so với giá ban đầu
tỉ lệ phần trăm,  lớp học có 80 học sinh trong đó có 50 học sinh giỏi 20 học sinh khá và 10 học sinh trung bình hãy tính tỉ lệ phần trăm của mỗi nhóm học sinh so với tổng số học sinh trong lớp
tỉ lệ phần trăm,  cửa hàng đặt kế hoạch bán 4000 sản phẩm trong tháng này  thực tế chỉ bán được 3500 sản phẩm a hỏi cửa hàng đã thực hiện được bao nhiêu phần trăm kế hoạch b cửa hàng đã không đạt kế hoạch bao nhiêu phần trăm
tỉ lệ phần trăm,  chiếc tủ lạnh có giá bán ban đầu là 20000000 đồng  được giảm giá 25 sau khi giảm giá chiếc tủ lạnh được bán với giá bao nhiêu và giá bán mới là bao nhiêu phần trăm so với giá ban đầu
tỉ lệ phần trăm,  công ty có 2500 nhân viên trong đó có 1200 nhân viên nữ và 1300 nhân viên nam hãy tính tỉ lệ phần trăm của nhân viên nam và nhân viên nữ so với tổng số nhân viên của công ty
tỉ lệ phần trăm,  cửa hàng có 3000 sản phẩm trong đó có 700 sản phẩm bị lỗi hãy tính tỉ lệ phần trăm của sản phẩm bị lỗi so với tổng số sản phẩm
tỉ lệ phần trăm,  người bỏ ra 500000 đồng để mua hàng sau khi bán hết số hàng người đó thu được 750000 đồng a hỏi tiền bán hàng bằng bao nhiêu phần trăm tiền vốn b người đó thu lãi bao nhiêu phần trăm
tỉ lệ phần trăm,  khu đất có diện tích 12000 m² trong đó có 6000 m² trồng cây ăn quả và 6000 m² còn lại là đất trống hãy tính tỉ lệ phần trăm diện tích trồng cây ăn quả và đất trống so với tổng diện tích khu đất
tỉ lệ phần trăm,  chiếc điều hòa có giá bán ban đầu là 30000000 đồng  được giảm giá 20 sau khi giảm giá chiếc điều hòa được bán với giá bao nhiêu và giá bán mới là bao nhiêu phần trăm so với giá ban đầu
tỉ lệ phần trăm,  lớp học có 90 học sinh trong đó có 60 học sinh giỏi 20 học sinh khá và 10 học sinh trung bình hãy tính tỉ lệ phần trăm của mỗi nhóm học sinh so với tổng số học sinh trong lớp
tỉ lệ phần trăm,  cửa hàng đặt kế hoạch bán 5000 sản phẩm trong tháng này  thực tế chỉ bán được 4500 sản phẩm a hỏi cửa hàng đã thực hiện được bao nhiêu phần trăm kế hoạch b cửa hàng đã không đạt kế hoạch bao nhiêu phần trăm
tỉ lệ phần trăm,  chiếc laptop có giá bán ban đầu là 25000000 đồng  được giảm giá 15 sau khi giảm giá chiếc laptop được bán với giá bao nhiêu và giá bán mới là bao nhiêu phần trăm so với giá ban đầu
tỉ lệ phần trăm,  công ty có 3000 nhân viên trong đó có 1500 nhân viên nữ và 1500 nhân viên nam hãy tính tỉ lệ phần trăm của nhân viên nam và nhân viên nữ so với tổng số nhân viên của công ty
tỉ lệ phần trăm,  cửa hàng có 3500 sản phẩm trong đó có 800 sản phẩm bị lỗi hãy tính tỉ lệ phần trăm của sản phẩm bị lỗi so với tổng số sản phẩm
tỉ lệ phần trăm,  người bỏ ra 600000 đồng để mua hàng sau khi bán hết số hàng người đó thu được 900000 đồng a hỏi tiền bán hàng bằng bao nhiêu phần trăm tiền vốn b người đó thu lãi bao nhiêu phần trăm
tỉ lệ phần trăm,  khu vườn có diện tích 15000 m² trong đó có 7000 m² trồng rau 8000 m² còn lại là trồng hoa hãy tính tỉ lệ phần trăm diện tích trồng rau và diện tích trồng hoa so với tổng diện tích khu vườn
tỉ lệ phần trăm,  chiếc máy ảnh có giá bán ban đầu là 30000000 đồng  được giảm giá 25 sau khi giảm giá chiếc máy ảnh được bán với giá bao nhiêu và giá bán mới là bao nhiêu phần trăm so với giá ban đầu
