label,problem
chuyển động thẳng biến đổi đều,  ôtô chạy từ tỉnh a đến tỉnh b với tốc độ 40  km giờ khi quay trở về a ôtô chạy với tốc độ 60  km giờ tốc độ trung bình của ôtô trên cả đoạn đường đi và về là
chuyển động thẳng biến đổi đều,  người đi xe bắt đầu cho xe chạy trên đoạn đường thẳng: trong 10 giây đầu xe chạy được quãng đường 50 m trong 10 giây tiếp theo xe chạy được 150 m tốc độ trung bình của xe máy trong khoảng thời gian nói trên là
chuyển động thẳng biến đổi đều,  người đi xe đạp từ a đến b với tốc độ 12  km giờ trong 2 3 quãng đường và tốc độ 18  km giờ trong 1 3 quãng đường còn lại tốc độ trung bình của người đó trên cả đoạn đường ab là
chuyển động thẳng biến đổi đều,  xe chạy trong 5 giờ: 2 giờ đầu xe chạy với tốc độ trung bình 60  km giờ 3 giờ sau xe chạy với tốc độ trung bình 40  km giờ tốc độ trung bình của xe trong suốt thời gian chuyển động là
chuyển động thẳng biến đổi đều,  xe đi từ a đến b theo chuyển động thẳng nửa đoạn đường đầu đi với tốc độ 12  km giờ nửa đoạn đường sau đi với tốc độ 20  km giờ tốc độ trung bình của xe trên cả đoạn đường là
chuyển động thẳng biến đổi đều,lúc 10 h có   xe xuất phát từ a đi về b với vận tốc 50  km giờ lúc 10h30   xe khác xuất phát từ b đi về a với vận tốc 80  km giờ cho ab = 200  km lúc 11 giờ hai xe cách nhau
chuyển động thẳng biến đổi đều,từ b vào lúc 6 giờ 30 phút   người đi xe máy về c chuyển động thẳng đều với vận tốc v = 30  km giờ biết bc = 70  km vào thời điểm 8 giờ người này cách c   đoạn
chuyển động thẳng biến đổi đều,  người lái xe xuất phát từ a lúc 6 giờ chuyển động thẳng đều tới b cách a 200  km xe tới b lúc 8 giờ 30 phút vận tốc của xe là
chuyển động thẳng biến đổi đều,lúc 12 h   người chuyển động thẳng đều với tốc độ v = 50  km giờ đi từ m về n biết mn = 300  km thời điểm người ấy đến n là
chuyển động thẳng biến đổi đều,  vận động viên maraton đang chạy đều với vận tốc 15  km h khi còn cách đích 75  km thì có   con chim bay vượt qua người ấy đến đích với vận tốc 30  km h khi con chim chạm vạch đích thì quay lại và gặp vận động viên rồi quay lại bay về vạch đích và cứ tiếp tục cho đến lúc cả hai đều cùng đến vạch đích vậy con chim đã bay được bao nhiêu  km trong quá trình trên?
chuyển động thẳng biến đổi đều,  xe ô tô chạy trong 5 giờ thì 2 giờ đầu xe chạy với vận tốc 60  km h 3 giờ sau xe chạy với vận tốc trung bình 54  km h tính vận tốc trung bình của xe trong suốt thời gian chuyển động
chuyển động thẳng biến đổi đều,hai người đi bộ cùng chiều cùng   lúc từ hai địa điểm a và b để đi đến điểm m cách a 12  km và cách b 9  km với tốc độ lần lượt là 30  km giờ và 10  km giờ hai người gặp nhau
chuyển động thẳng biến đổi đều,hai địa điểm a và b cách nhau 15  km cùng   lúc có hai xe chạy cùng chiều nhau từ a về b sau 2 giờ thì đuổi kịp nhau biết xe đi từ a có tốc độ không đổi là 50  km giờ xe b có tốc độ bằng
chuyển động thẳng biến đổi đều,  xe máy đi từ hà nam đến hà nội với vận tốc đều là 36  km h cùng lúc đó ô tô đi từ hà nội về hà nam với vận tốc đều là 15 m s biết quãng đường hà nội và hà nam dài 90  km hai xe gặp nhau bao lâu sau khi chuyển động?
chuyển động thẳng biến đổi đều,  xe máy đi từ hà nam đến hà nội với vận tốc đều là 36  km h cùng lúc đó ô tô đi từ hà nội về hà nam với vận tốc đều là 15 m s biết quãng đường hà nội và hà nam dài 90  km đến lúc gặp nhau mỗi xe đi được 1 quãng đường tương ứng là
chuyển động thẳng biến đổi đều,lúc 1 giờ 30 trưa   thầy giáo đi xe máy từ nhà đến trung tâm bdkt a cách nhau 30  km lúc 1 giờ 50 phút xe máy còn cách trung tâm bdkt a là 10  km vận tốc của chuyển động đều của xe máy là?
chuyển động thẳng biến đổi đều,vật chuyển động trên đoạn đường ab chia làm 2 giai đoạn nửa quãng đường đầu chuyển động với vận tốc v1 và nửa quãng đường sau chuyển động với vận tốc v2 vận tốc trung bình trên đoạn đường ab là
chuyển động thẳng biến đổi đều,  người chạy bộ trên   đường thẳng lúc đầu người đó chạy với tốc độ 6 m s trong thời gian 9 s sau đó người ấy chạy với tốc độ 2 m s trong thời gian 4 s trong toàn bộ thời gian chạy tốc độ trung bình của người đó là
chuyển động thẳng biến đổi đều,  người bơi dọc theo chiều dài 100 m của bể bơi hết 60 s rồi quay về lại chỗ xuất phát trong 70 s trong suốt quãng đường đi và về tốc độ trung bình và vận tốc trung bình của người đó lần lượt là
chuyển động thẳng biến đổi đều,  người đi bộ trên đường số i với vận tốc 05 m s trong 30 phút sau đó rẽ vào đường số ii vuông góc với đường số i và đi với vận tốc 03 m s trong 45 phút độ dời s của người đó là
chuyển động thẳng biến đổi đều,tín hiệu radar từ bề mặt trái đất đến bề mặt mặt trăng phản xạ và trở lại trái đất mất thời gian t = 25 giây vận tốc truyền của tín hiệu là c = 310^8 m s coi trái đất và mặt trăng có dạng hình cầu bán kính lần lượt là rđ = 6400  km rt = 1740  km khoảng cách giữa tâm trái đất và tâm mặt trăng bằng
